yyyy.MM.dd (DDD) HH:mm:ss   foF2    h'F    hpF2
2017.08.26 (238) 09:10:23  NaN     NaN     NaN  
2017.08.26 (238) 09:15:11  NaN     NaN     NaN  
2017.08.26 (238) 09:19:59  NaN     NaN     NaN  
2017.08.26 (238) 09:25:23    2.7   257.0   275.0
2017.08.26 (238) 09:30:11    2.9   249.0   265.0
2017.08.26 (238) 09:34:59    3.3   249.0   262.0
2017.08.26 (238) 09:40:23    3.6   234.0   257.0
2017.08.26 (238) 09:45:11    3.9   234.0   249.0
2017.08.26 (238) 09:49:59    4.2   226.0   244.0
2017.08.26 (238) 09:55:23    4.3   229.0   242.0
2017.08.26 (238) 10:00:11    4.5   226.0   244.0
2017.08.26 (238) 10:04:59    4.7   221.0   242.0
2017.08.26 (238) 10:10:23    4.7   218.0   242.0
2017.08.26 (238) 10:15:11    4.8   229.0   252.0
2017.08.26 (238) 10:19:59    4.9   229.0   242.0
2017.08.26 (238) 10:25:23    4.9   221.0   242.0
2017.08.26 (238) 10:30:11    4.9   231.0   244.0
2017.08.26 (238) 10:34:59    5.0   226.0   242.0
2017.08.26 (238) 10:40:23    4.9   223.0   242.0
2017.08.26 (238) 10:45:11    4.9   226.0   247.0
2017.08.26 (238) 10:49:59    5.0   223.0   260.0
2017.08.26 (238) 10:55:23    5.0   NaN     249.0
2017.08.26 (238) 11:00:11    5.0   223.0   257.0
2017.08.26 (238) 11:04:59    4.9   216.0   260.0
2017.08.26 (238) 11:10:23  NaN     NaN     NaN  
2017.08.26 (238) 11:15:11  NaN     NaN     NaN  
2017.08.26 (238) 11:19:59    5.1   229.0   280.0
2017.08.26 (238) 11:25:23    5.2   226.0   275.0
2017.08.26 (238) 11:30:11    5.3   223.0   275.0
2017.08.26 (238) 11:34:59    5.2   231.0   280.0
2017.08.26 (238) 11:40:23    5.2   226.0   280.0
2017.08.26 (238) 11:45:11    5.2   226.0   288.0
2017.08.26 (238) 11:49:59    5.4   223.0   304.0
2017.08.26 (238) 11:55:23    5.3   221.0   296.0
2017.08.26 (238) 12:00:11    5.3   221.0   299.0
2017.08.26 (238) 12:04:59    5.3   223.0   309.0
2017.08.26 (238) 12:10:23    5.3   221.0   312.0
2017.08.26 (238) 12:15:11    5.3   221.0   314.0
2017.08.26 (238) 12:19:59    5.4   221.0   322.0
2017.08.26 (238) 12:25:23    5.4   213.0   332.0
2017.08.26 (238) 12:30:11    5.4   218.0   364.0
2017.08.26 (238) 12:34:59    5.4   223.0   384.0
2017.08.26 (238) 12:40:23    5.6   213.0   366.0
2017.08.26 (238) 12:45:11    5.6   216.0   356.0
2017.08.26 (238) 12:49:59    5.6   218.0   358.0
2017.08.26 (238) 12:55:23    5.6   208.0   366.0
2017.08.26 (238) 13:00:11    5.7   210.0   374.0
2017.08.26 (238) 13:04:59    5.7   221.0   377.0
2017.08.26 (238) 13:10:23    5.7   213.0   379.0
2017.08.26 (238) 13:15:11    5.8   208.0   374.0
2017.08.26 (238) 13:19:59    5.8   205.0   377.0
2017.08.26 (238) 13:25:23    5.9   200.0   374.0
2017.08.26 (238) 13:30:11    5.9   200.0   377.0
2017.08.26 (238) 13:34:59    6.0   200.0   390.0
2017.08.26 (238) 13:40:23    6.1   205.0   408.0
2017.08.26 (238) 13:45:11    6.2   210.0   423.0
2017.08.26 (238) 13:49:59    6.4   218.0   449.0
2017.08.26 (238) 13:55:23    6.6   218.0   447.0
2017.08.26 (238) 14:00:11    6.6   218.0   439.0
2017.08.26 (238) 14:04:59    6.9   216.0   436.0
2017.08.26 (238) 14:10:23    7.0   218.0   436.0
2017.08.26 (238) 14:15:11    7.1   213.0   431.0
2017.08.26 (238) 14:19:59    7.2   218.0   439.0
2017.08.26 (238) 14:25:23    7.3   213.0   431.0
2017.08.26 (238) 14:30:11    7.3   216.0   428.0
2017.08.26 (238) 14:34:59    7.7   223.0   423.0
2017.08.26 (238) 14:40:23    7.8   218.0   418.0
2017.08.26 (238) 14:45:11    7.7   210.0   415.0
2017.08.26 (238) 14:49:59    7.9   234.0   410.0
2017.08.26 (238) 14:55:23    7.9   226.0   402.0
2017.08.26 (238) 15:00:11    8.1   208.0   400.0
2017.08.26 (238) 15:04:59    8.6   203.0   395.0
2017.08.26 (238) 15:10:23    8.9   210.0   384.0
2017.08.26 (238) 15:15:11    9.1   208.0   382.0
2017.08.26 (238) 15:19:59    9.3   192.0   379.0
2017.08.26 (238) 15:25:23    9.5   203.0   377.0
2017.08.26 (238) 15:30:11    9.7   200.0   369.0
2017.08.26 (238) 15:34:59    9.5   213.0   361.0
2017.08.26 (238) 15:40:23    9.7   190.0   356.0
2017.08.26 (238) 15:45:11    9.5   190.0   NaN  
2017.08.26 (238) 15:49:59   10.2   195.0   356.0
2017.08.26 (238) 15:55:23   10.2   187.0   356.0
2017.08.26 (238) 16:00:11   10.6   213.0   361.0
2017.08.26 (238) 16:04:59   10.6   223.0   356.0
2017.08.26 (238) 16:10:23  NaN     NaN     NaN  
2017.08.26 (238) 16:15:11   10.7   210.0   358.0
2017.08.26 (238) 16:19:59   10.7   236.0   364.0
2017.08.26 (238) 16:25:23   10.5   213.0   358.0
2017.08.26 (238) 16:30:11   10.5   210.0   361.0
2017.08.26 (238) 16:34:59   10.4   NaN     358.0
2017.08.26 (238) 16:40:23   10.1   213.0   356.0
2017.08.26 (238) 16:45:11    9.6   210.0   361.0
2017.08.26 (238) 16:49:59    9.5   205.0   361.0
2017.08.26 (238) 16:55:23    9.5   221.0   366.0
2017.08.26 (238) 17:00:11    9.6   205.0   361.0
2017.08.26 (238) 17:04:59   10.0   223.0   356.0
2017.08.26 (238) 17:10:23   10.3   213.0   361.0
2017.08.26 (238) 17:15:11   10.7   205.0   361.0
2017.08.26 (238) 17:19:59   10.6   187.0   353.0
2017.08.26 (238) 17:25:23   10.6   192.0   356.0
2017.08.26 (238) 17:30:11   10.6   177.0   348.0
2017.08.26 (238) 17:34:59   10.6   182.0   353.0
2017.08.26 (238) 17:40:23   10.7   179.0   351.0
2017.08.26 (238) 17:45:11   10.9   179.0   353.0
2017.08.26 (238) 17:49:59   10.6   177.0   327.0
2017.08.26 (238) 17:55:23   10.6   182.0   322.0
2017.08.26 (238) 18:00:11   10.8   229.0   317.0
2017.08.26 (238) 18:04:59   10.8   208.0   319.0
2017.08.26 (238) 18:10:23   11.0   223.0   312.0
2017.08.26 (238) 18:15:11   10.7   208.0   306.0
2017.08.26 (238) 18:19:59   10.5   208.0   291.0
2017.08.26 (238) 18:25:23   10.6   210.0   304.0
2017.08.26 (238) 18:30:11   10.4   223.0   291.0
2017.08.26 (238) 18:34:59   10.0   200.0   293.0
2017.08.26 (238) 18:40:23    9.9   216.0   296.0
2017.08.26 (238) 18:45:11   10.1   195.0   288.0
2017.08.26 (238) 18:49:59   10.0   205.0   291.0
2017.08.26 (238) 18:55:23   10.1   208.0   299.0
2017.08.26 (238) 19:00:11   10.2   203.0   296.0
2017.08.26 (238) 19:04:59   10.6   213.0   299.0
2017.08.26 (238) 19:10:23   10.6   216.0   299.0
2017.08.26 (238) 19:15:11   10.9   210.0   301.0
2017.08.26 (238) 19:19:59   10.6   223.0   288.0
2017.08.26 (238) 19:25:23   10.8   231.0   286.0
2017.08.26 (238) 19:30:11   10.6   223.0   280.0
2017.08.26 (238) 19:34:59   10.6   244.0   275.0
2017.08.26 (238) 19:40:23   10.9   234.0   278.0
2017.08.26 (238) 19:45:11   10.6   223.0   273.0
2017.08.26 (238) 19:49:59   10.6   223.0   267.0
2017.08.26 (238) 19:55:23   10.2   226.0   257.0
2017.08.26 (238) 20:00:11   10.2   234.0   252.0
2017.08.26 (238) 20:04:59    9.7   229.0   239.0
2017.08.26 (238) 20:10:23    9.8   221.0   242.0
2017.08.26 (238) 20:15:11    9.5   218.0   247.0
2017.08.26 (238) 20:19:59    8.9   223.0   234.0
2017.08.26 (238) 20:25:23    8.2   216.0   239.0
2017.08.26 (238) 20:30:11    7.9   208.0   244.0
2017.08.26 (238) 20:34:59    7.8   213.0   242.0
2017.08.26 (238) 20:40:23    7.7   213.0   242.0
2017.08.26 (238) 20:45:11    7.6   213.0   249.0
2017.08.26 (238) 20:49:59    7.3   210.0   239.0
2017.08.26 (238) 20:55:23    7.0   210.0   239.0
2017.08.26 (238) 21:00:11    6.8   203.0   231.0
2017.08.26 (238) 21:04:59    6.5   208.0   229.0
2017.08.26 (238) 21:10:23    6.5   208.0   244.0
2017.08.26 (238) 21:15:11    6.5   210.0   244.0
2017.08.26 (238) 21:19:59    6.4   208.0   242.0
2017.08.26 (238) 21:25:23    6.1   203.0   236.0
2017.08.26 (238) 21:30:11    5.8   203.0   236.0
2017.08.26 (238) 21:34:59    5.6   210.0   244.0
2017.08.26 (238) 21:40:23    5.4   210.0   249.0
2017.08.26 (238) 21:45:11    5.4   208.0   242.0
2017.08.26 (238) 21:49:59    5.1   213.0   236.0
2017.08.26 (238) 21:55:23    4.8   208.0   239.0
2017.08.26 (238) 22:00:11    4.8   213.0   244.0
2017.08.26 (238) 22:04:59    4.6   208.0   247.0
2017.08.26 (238) 22:10:23    4.6   210.0   252.0
2017.08.26 (238) 22:15:11    4.4   213.0   252.0
2017.08.26 (238) 22:19:59    4.4   213.0   255.0
2017.08.26 (238) 22:25:23    4.4   223.0   247.0
2017.08.26 (238) 22:30:11    4.4   213.0   252.0
2017.08.26 (238) 22:34:59    4.3   210.0   247.0
2017.08.26 (238) 22:40:23    4.2   210.0   249.0
2017.08.26 (238) 22:45:11    4.2   216.0   244.0
2017.08.26 (238) 22:49:59    4.0   216.0   244.0
2017.08.26 (238) 22:55:23    3.9   213.0   247.0
2017.08.26 (238) 23:00:11    3.7   218.0   242.0
2017.08.26 (238) 23:04:59    3.6   213.0   236.0
2017.08.26 (238) 23:10:23    3.5   210.0   249.0
2017.08.26 (238) 23:15:11    3.5   216.0   257.0
2017.08.26 (238) 23:19:59    3.4   218.0   265.0
2017.08.26 (238) 23:25:23    3.3   234.0   278.0
2017.08.26 (238) 23:30:11    3.3   242.0   267.0
2017.08.26 (238) 23:34:59    3.2   234.0   260.0
2017.08.26 (238) 23:40:23    3.2   244.0   262.0
2017.08.26 (238) 23:45:11    3.1   231.0   255.0
2017.08.26 (238) 23:49:59    3.0   239.0   257.0
2017.08.26 (238) 23:55:23    2.9   236.0   260.0
2017.08.27 (239) 00:00:11    2.9   228.0   266.0
2017.08.27 (239) 00:04:59    2.8   234.0   269.0
2017.08.27 (239) 00:10:23    2.7   242.0   266.0
2017.08.27 (239) 00:15:11    2.7   251.0   280.0
2017.08.27 (239) 00:19:59    2.6   259.0   275.0
2017.08.27 (239) 00:25:23    2.6   262.0   275.0
2017.08.27 (239) 00:30:11    2.5   268.0   280.0
2017.08.27 (239) 00:34:59  NaN     NaN     NaN  
2017.08.27 (239) 00:40:23  NaN     NaN     NaN  
2017.08.27 (239) 00:45:11  NaN     NaN     NaN  
2017.08.27 (239) 00:49:59  NaN     NaN     NaN  
2017.08.27 (239) 00:55:23  NaN     NaN     NaN  
2017.08.27 (239) 01:00:11  NaN     NaN     NaN  
2017.08.27 (239) 01:04:59  NaN     NaN     NaN  
2017.08.27 (239) 01:10:23    2.3   268.0   300.0
2017.08.27 (239) 01:15:11    2.3   271.0   303.0
2017.08.27 (239) 01:19:59    2.3   272.0   294.0
2017.08.27 (239) 01:25:23    2.3   275.0   301.0
2017.08.27 (239) 01:30:11    2.3   269.0   297.0
2017.08.27 (239) 01:34:59    2.4   263.0   303.0
2017.08.27 (239) 01:40:23    2.4   274.0   304.0
2017.08.27 (239) 01:45:11    2.4   274.0   304.0
2017.08.27 (239) 01:49:59    2.4   269.0   312.0
2017.08.27 (239) 01:55:23    2.5   278.0   310.0
2017.08.27 (239) 02:00:11    2.6   277.0   325.0
2017.08.27 (239) 02:04:59    2.6   280.0   322.0
2017.08.27 (239) 02:10:23    2.6   285.0   322.0
2017.08.27 (239) 02:15:11    2.6   285.0   321.0
2017.08.27 (239) 02:19:59    2.6   285.0   318.0
2017.08.27 (239) 02:25:23    2.7   278.0   318.0
2017.08.27 (239) 02:30:11    2.7   278.0   316.0
2017.08.27 (239) 02:34:59    2.7   277.0   312.0
2017.08.27 (239) 02:40:23    2.8   272.0   309.0
2017.08.27 (239) 02:45:11    2.8   271.0   300.0
2017.08.27 (239) 02:49:59    2.8   269.0   300.0
2017.08.27 (239) 02:55:23    2.8   268.0   297.0
2017.08.27 (239) 03:00:11    2.8   269.0   294.0
2017.08.27 (239) 03:04:59    2.7   268.0   295.0
2017.08.27 (239) 03:10:23    2.8   274.0   297.0
2017.08.27 (239) 03:15:11    2.7   274.0   300.0
2017.08.27 (239) 03:19:59    2.8   277.0   310.0
2017.08.27 (239) 03:25:23    2.8   280.0   310.0
2017.08.27 (239) 03:30:11    2.8   274.0   306.0
2017.08.27 (239) 03:34:59    2.9   271.0   303.0
2017.08.27 (239) 03:40:23    2.9   272.0   306.0
2017.08.27 (239) 03:45:11    2.9   269.0   303.0
2017.08.27 (239) 03:49:59    3.2   272.0   322.0
2017.08.27 (239) 03:55:23    3.0   269.0   307.0
2017.08.27 (239) 04:00:11    3.2   274.0   319.0
2017.08.27 (239) 04:04:59    3.4   275.0   325.0
2017.08.27 (239) 04:10:23    3.4   275.0   313.0
2017.08.27 (239) 04:15:11    3.4   262.0   301.0
2017.08.27 (239) 04:19:59    3.6   254.0   291.0
2017.08.27 (239) 04:25:23    3.8   248.0   294.0
2017.08.27 (239) 04:30:11    3.8   245.0   289.0
2017.08.27 (239) 04:34:59    3.8   244.0   283.0
2017.08.27 (239) 04:40:23    4.0   245.0   286.0
2017.08.27 (239) 04:45:11    4.0   241.0   278.0
2017.08.27 (239) 04:49:59    4.2   238.0   280.0
2017.08.27 (239) 04:55:23    4.2   241.0   274.0
2017.08.27 (239) 05:00:11    4.2   236.0   274.0
2017.08.27 (239) 05:04:59    4.1   236.0   266.0
2017.08.27 (239) 05:10:23    4.4   236.0   274.0
2017.08.27 (239) 05:15:11    4.4   236.0   275.0
2017.08.27 (239) 05:19:59    4.4   233.0   269.0
2017.08.27 (239) 05:25:23    4.4   234.0   272.0
2017.08.27 (239) 05:30:11    4.4   233.0   272.0
2017.08.27 (239) 05:34:59    4.4   239.0   275.0
2017.08.27 (239) 05:40:23    4.4   236.0   274.0
2017.08.27 (239) 05:45:11    4.3   241.0   274.0
2017.08.27 (239) 05:49:59    4.4   241.0   278.0
2017.08.27 (239) 05:55:23    4.4   239.0   281.0
2017.08.27 (239) 06:00:11    4.4   239.0   277.0
2017.08.27 (239) 06:04:59    4.4   238.0   274.0
2017.08.27 (239) 06:10:23    4.4   236.0   268.0
2017.08.27 (239) 06:15:11    4.3   230.0   266.0
2017.08.27 (239) 06:19:59    4.3   230.0   263.0
2017.08.27 (239) 06:25:23    4.2   227.0   262.0
2017.08.27 (239) 06:30:11    4.1   227.0   260.0
2017.08.27 (239) 06:34:59    4.3   227.0   262.0
2017.08.27 (239) 06:40:23    4.3   224.0   256.0
2017.08.27 (239) 06:45:11    4.3   221.0   248.0
2017.08.27 (239) 06:49:59    4.2   218.0   248.0
2017.08.27 (239) 06:55:23    4.2   213.0   250.0
2017.08.27 (239) 07:00:11    4.1   213.0   247.0
2017.08.27 (239) 07:04:59    4.0   215.0   242.0
2017.08.27 (239) 07:10:23    3.9   210.0   239.0
2017.08.27 (239) 07:15:11    3.8   212.0   236.0
2017.08.27 (239) 07:19:59    3.7   209.0   227.0
2017.08.27 (239) 07:25:23    3.5   207.0   221.0
2017.08.27 (239) 07:30:11    3.2   203.0   221.0
2017.08.27 (239) 07:34:59    3.1   204.0   224.0
2017.08.27 (239) 07:40:23    2.9   203.0   225.0
2017.08.27 (239) 07:45:11    2.7   206.0   224.0
2017.08.27 (239) 07:49:59    2.5   207.0   230.0
2017.08.27 (239) 07:55:23    2.4   209.0   238.0
2017.08.27 (239) 08:00:11    2.4   215.0   253.0
2017.08.27 (239) 08:04:59    2.3   222.0   244.0
2017.08.27 (239) 08:10:23    2.2   219.0   234.0
2017.08.27 (239) 08:15:11    2.1   224.0   236.0
2017.08.27 (239) 08:19:59  NaN     NaN     NaN  
2017.08.27 (239) 08:25:23  NaN     NaN     NaN  
2017.08.27 (239) 08:30:11  NaN     NaN     NaN  
2017.08.27 (239) 08:34:59  NaN     NaN     NaN  
2017.08.27 (239) 08:40:23  NaN     NaN     NaN  
2017.08.27 (239) 08:45:11  NaN     NaN     NaN  
2017.08.27 (239) 08:49:59  NaN     NaN     NaN  
2017.08.27 (239) 08:55:23  NaN     NaN     NaN  
2017.08.27 (239) 09:00:11  NaN     NaN     NaN  
2017.08.27 (239) 09:04:59  NaN     NaN     NaN  
2017.08.27 (239) 09:10:23  NaN     NaN     NaN  
2017.08.27 (239) 09:15:11  NaN     NaN     NaN  
2017.08.27 (239) 09:19:59  NaN     NaN     NaN  
2017.08.27 (239) 09:25:23  NaN     NaN     NaN  
2017.08.27 (239) 09:30:11    2.8   251.0   281.0
2017.08.27 (239) 09:34:59    3.1   245.0   269.0
2017.08.27 (239) 09:40:23    3.5   239.0   265.0
2017.08.27 (239) 09:45:11    3.9   233.0   254.0
2017.08.27 (239) 09:49:59    4.2   227.0   245.0
2017.08.27 (239) 09:55:23    4.4   224.0   239.0
2017.08.27 (239) 10:00:11    4.6   216.0   231.0
2017.08.27 (239) 10:04:59    4.6   215.0   230.0
2017.08.27 (239) 10:10:23    4.7   216.0   230.0
2017.08.27 (239) 10:15:11    4.6   213.0   225.0
2017.08.27 (239) 10:19:59    4.6   213.0   228.0
2017.08.27 (239) 10:25:23    4.5   212.0   233.0
2017.08.27 (239) 10:30:11    4.5   218.0   239.0
2017.08.27 (239) 10:34:59    4.6   216.0   253.0
2017.08.27 (239) 10:40:23    4.8   216.0   256.0
2017.08.27 (239) 10:45:11    4.9   219.0   250.0
2017.08.27 (239) 10:49:59    5.0   215.0   251.0
2017.08.27 (239) 10:55:23    5.0   222.0   254.0
2017.08.27 (239) 11:00:11    4.9   218.0   254.0
2017.08.27 (239) 11:04:59    5.2   218.0   257.0
2017.08.27 (239) 11:10:23    5.1   218.0   250.0
2017.08.27 (239) 11:15:11    5.1   219.0   251.0
2017.08.27 (239) 11:19:59    5.1   219.0   259.0
2017.08.27 (239) 11:25:23    5.2   218.0   260.0
2017.08.27 (239) 11:30:11    5.2   219.0   260.0
2017.08.27 (239) 11:34:59    5.1   219.0   263.0
2017.08.27 (239) 11:40:23    5.2   221.0   277.0
2017.08.27 (239) 11:45:11    5.4   216.0   277.0
2017.08.27 (239) 11:49:59    5.5   215.0   275.0
2017.08.27 (239) 11:55:23    5.6   221.0   274.0
2017.08.27 (239) 12:00:11    5.7   219.0   269.0
2017.08.27 (239) 12:04:59    5.7   216.0   266.0
2017.08.27 (239) 12:10:23    5.6   221.0   269.0
2017.08.27 (239) 12:15:11    5.5   216.0   274.0
2017.08.27 (239) 12:19:59    5.4   210.0   277.0
2017.08.27 (239) 12:25:23    5.3   212.0   286.0
2017.08.27 (239) 12:30:11    5.4   212.0   298.0
2017.08.27 (239) 12:34:59    5.5   215.0   304.0
2017.08.27 (239) 12:40:23    5.7   204.0   297.0
2017.08.27 (239) 12:45:11    5.7   201.0   291.0
2017.08.27 (239) 12:49:59    5.6   210.0   291.0
2017.08.27 (239) 12:55:23    5.5   210.0   289.0
2017.08.27 (239) 13:00:11    5.4   212.0   304.0
2017.08.27 (239) 13:04:59    5.4   201.0   312.0
2017.08.27 (239) 13:10:23    5.3   204.0   316.0
2017.08.27 (239) 13:15:11    5.3   204.0   324.0
2017.08.27 (239) 13:19:59    5.3   206.0   322.0
2017.08.27 (239) 13:25:23    5.2   206.0   339.0
2017.08.27 (239) 13:30:11    5.4   204.0   363.0
2017.08.27 (239) 13:34:59    5.4   204.0   380.0
2017.08.27 (239) 13:40:23    5.4   204.0   380.0
2017.08.27 (239) 13:45:11    5.5   203.0   374.0
2017.08.27 (239) 13:49:59    5.5   206.0   382.0
2017.08.27 (239) 13:55:23    5.7   203.0   380.0
2017.08.27 (239) 14:00:11    5.8   206.0   371.0
2017.08.27 (239) 14:04:59    5.9   201.0   354.0
2017.08.27 (239) 14:10:23    5.9   203.0   357.0
2017.08.27 (239) 14:15:11    5.9   206.0   356.0
2017.08.27 (239) 14:19:59    6.0   210.0   351.0
2017.08.27 (239) 14:25:23    5.9   209.0   363.0
2017.08.27 (239) 14:30:11    6.0   207.0   369.0
2017.08.27 (239) 14:34:59    6.0   204.0   378.0
2017.08.27 (239) 14:40:23    6.1   207.0   392.0
2017.08.27 (239) 14:45:11    6.3   207.0   378.0
2017.08.27 (239) 14:49:59    6.5   209.0   377.0
2017.08.27 (239) 14:55:23    6.7   207.0   366.0
2017.08.27 (239) 15:00:11    6.9   203.0   362.0
2017.08.27 (239) 15:04:59    7.2   212.0   353.0
2017.08.27 (239) 15:10:23    7.5   207.0   350.0
2017.08.27 (239) 15:15:11    7.7   206.0   348.0
2017.08.27 (239) 15:19:59    7.8   204.0   344.0
2017.08.27 (239) 15:25:23    8.0   204.0   344.0
2017.08.27 (239) 15:30:11    8.3   209.0   336.0
2017.08.27 (239) 15:34:59    8.5   212.0   328.0
2017.08.27 (239) 15:40:23    8.7   203.0   325.0
2017.08.27 (239) 15:45:11    8.8   206.0   321.0
2017.08.27 (239) 15:49:59    9.1   207.0   313.0
2017.08.27 (239) 15:55:23    9.1   206.0   307.0
2017.08.27 (239) 16:00:11    8.9   206.0   307.0
2017.08.27 (239) 16:04:59    8.5   197.0   306.0
2017.08.27 (239) 16:10:23    8.7   198.0   310.0
2017.08.27 (239) 16:15:11    8.5   206.0   316.0
2017.08.27 (239) 16:19:59    8.7   210.0   319.0
2017.08.27 (239) 16:25:23    9.0   212.0   321.0
2017.08.27 (239) 16:30:11    9.1   210.0   316.0
2017.08.27 (239) 16:34:59    9.3   206.0   315.0
2017.08.27 (239) 16:40:23    9.4   209.0   313.0
2017.08.27 (239) 16:45:11    9.4   210.0   307.0
2017.08.27 (239) 16:49:59    9.6   206.0   309.0
2017.08.27 (239) 16:55:23    9.4   206.0   303.0
2017.08.27 (239) 17:00:11    9.4   203.0   303.0
2017.08.27 (239) 17:04:59    9.3   206.0   306.0
2017.08.27 (239) 17:10:23    9.1   204.0   304.0
2017.08.27 (239) 17:15:11    9.1   203.0   312.0
2017.08.27 (239) 17:19:59    9.1   207.0   313.0
2017.08.27 (239) 17:25:23    9.1   204.0   312.0
2017.08.27 (239) 17:30:11    9.0   203.0   315.0
2017.08.27 (239) 17:34:59    8.9   204.0   318.0
2017.08.27 (239) 17:40:23    9.1   201.0   324.0
2017.08.27 (239) 17:45:11    9.0   198.0   325.0
2017.08.27 (239) 17:49:59    9.0   206.0   330.0
2017.08.27 (239) 17:55:23    9.0   204.0   333.0
2017.08.27 (239) 18:00:11    8.9   191.0   327.0
2017.08.27 (239) 18:04:59    9.1   201.0   333.0
2017.08.27 (239) 18:10:23    9.0   200.0   330.0
2017.08.27 (239) 18:15:11    9.1   206.0   333.0
2017.08.27 (239) 18:19:59    9.1   207.0   330.0
2017.08.27 (239) 18:25:23    9.1   207.0   328.0
2017.08.27 (239) 18:30:11    9.2   206.0   328.0
2017.08.27 (239) 18:34:59    9.1   207.0   331.0
2017.08.27 (239) 18:40:23    9.1   207.0   331.0
2017.08.27 (239) 18:45:11    9.3   207.0   338.0
2017.08.27 (239) 18:49:59    9.3   210.0   335.0
2017.08.27 (239) 18:55:23    9.3   212.0   330.0
2017.08.27 (239) 19:00:11    9.3   206.0   328.0
2017.08.27 (239) 19:04:59    9.3   213.0   325.0
2017.08.27 (239) 19:10:23    9.6   213.0   321.0
2017.08.27 (239) 19:15:11    9.6   212.0   313.0
2017.08.27 (239) 19:19:59    9.7   216.0   303.0
2017.08.27 (239) 19:25:23    9.8   219.0   301.0
2017.08.27 (239) 19:30:11    9.9   221.0   295.0
2017.08.27 (239) 19:34:59    9.9   222.0   289.0
2017.08.27 (239) 19:40:23    9.9   225.0   283.0
2017.08.27 (239) 19:45:11    9.7   228.0   280.0
2017.08.27 (239) 19:49:59    9.5   227.0   272.0
2017.08.27 (239) 19:55:23    9.8   227.0   274.0
2017.08.27 (239) 20:00:11    9.6   227.0   268.0
2017.08.27 (239) 20:04:59    9.7   225.0   269.0
2017.08.27 (239) 20:10:23    9.6   227.0   266.0
2017.08.27 (239) 20:15:11    9.4   227.0   266.0
2017.08.27 (239) 20:19:59    9.5   227.0   268.0
2017.08.27 (239) 20:25:23    9.5   231.0   263.0
2017.08.27 (239) 20:30:11    9.2   227.0   260.0
2017.08.27 (239) 20:34:59    9.3   224.0   259.0
2017.08.27 (239) 20:40:23    9.1   222.0   260.0
2017.08.27 (239) 20:45:11    9.0   222.0   256.0
2017.08.27 (239) 20:49:59    8.8   221.0   263.0
2017.08.27 (239) 20:55:23    8.7   222.0   260.0
2017.08.27 (239) 21:00:11    8.4   222.0   259.0
2017.08.27 (239) 21:04:59    8.3   222.0   259.0
2017.08.27 (239) 21:10:23    8.1   221.0   259.0
2017.08.27 (239) 21:15:11    7.7   219.0   253.0
2017.08.27 (239) 21:19:59    7.9   221.0   257.0
2017.08.27 (239) 21:25:23    7.6   225.0   250.0
2017.08.27 (239) 21:30:11    7.3   224.0   253.0
2017.08.27 (239) 21:34:59    7.2   224.0   257.0
2017.08.27 (239) 21:40:23    7.2   222.0   268.0
2017.08.27 (239) 21:45:11    7.3   231.0   278.0
2017.08.27 (239) 21:49:59    7.3   234.0   277.0
2017.08.27 (239) 21:55:23    7.3   233.0   272.0
2017.08.27 (239) 22:00:11    7.4   233.0   263.0
2017.08.27 (239) 22:04:59    7.5   224.0   259.0
2017.08.27 (239) 22:10:23    7.3   222.0   250.0
2017.08.27 (239) 22:15:11    7.4   218.0   248.0
2017.08.27 (239) 22:19:59    7.2   213.0   241.0
2017.08.27 (239) 22:25:23    6.9   215.0   236.0
2017.08.27 (239) 22:30:11    7.1   215.0   257.0
2017.08.27 (239) 22:34:59    6.6   213.0   239.0
2017.08.27 (239) 22:40:23    6.2   210.0   230.0
2017.08.27 (239) 22:45:11    5.5   209.0   225.0
2017.08.27 (239) 22:49:59    5.2   215.0   239.0
2017.08.27 (239) 22:55:23    4.8   216.0   233.0
2017.08.27 (239) 23:00:11    4.4   218.0   231.0
2017.08.27 (239) 23:04:59    4.2   216.0   250.0
2017.08.27 (239) 23:10:23    4.2   219.0   272.0
2017.08.27 (239) 23:15:11    4.1   224.0   265.0
2017.08.27 (239) 23:19:59    3.9   216.0   280.0
2017.08.27 (239) 23:25:23    4.1   233.0   277.0
2017.08.27 (239) 23:30:11    4.0   227.0   268.0
2017.08.27 (239) 23:34:59    3.9   224.0   257.0
2017.08.27 (239) 23:40:23    3.7   219.0   256.0
2017.08.27 (239) 23:45:11    3.6   219.0   257.0
2017.08.27 (239) 23:49:59    3.6   224.0   274.0
2017.08.27 (239) 23:55:23    3.4   225.0   257.0
2017.08.28 (240) 00:00:11    3.3   218.0   263.0
2017.08.28 (240) 00:04:59    3.3   216.0   269.0
2017.08.28 (240) 00:10:23    3.2   227.0   272.0
2017.08.28 (240) 00:15:11    3.2   230.0   278.0
2017.08.28 (240) 00:19:59    3.0   231.0   274.0
2017.08.28 (240) 00:25:23    2.8   230.0   286.0
2017.08.28 (240) 00:30:11    2.8   260.0   324.0
2017.08.28 (240) 00:34:59    2.8   275.0   348.0
2017.08.28 (240) 00:40:23    2.6   298.0   338.0
2017.08.28 (240) 00:45:11    2.7   289.0   356.0
2017.08.28 (240) 00:49:59    2.6   297.0   341.0
2017.08.28 (240) 00:55:23    2.7   313.0   345.0
2017.08.28 (240) 01:00:11    2.7   298.0   338.0
2017.08.28 (240) 01:04:59    2.7   292.0   333.0
